sats,time,long,lat,velocity,heading,height,vert-vel,GPS-Longacc,turn-radius,Centre-Line-Deviation,AbsHead,Longacc,Latacc,rel-height,value
6,83903.8,118.7573251,31.96783365,43.125,191.76,28.37,-0.216,0.28,4.38E+02,-2.62E+03,-888.24,0.28,0.19,24.927,safe
8,74031.1,118.8012616,31.89514897,59.022,267.4,11.07,0.108,-0.01,1.28E+02,-1.34E+03,-1892.6,-0.01,-0.21,0.729,safe
9,83542.8,118.7428193,31.96792473,96.349,93.72,39.04,-1.008,0.04,1.00E+03,-1.01E+03,-986.28,0.04,-0.08,38.74,safe
10,82644.7,118.6761616,31.93604733,21.792,220.86,22.12,0.252,0.25,9.21E+01,1.78E+03,-1219.1,0.25,-0.03,18.316,safe
9,83842.4,118.7582334,31.96850077,1.434,261.22,24.24,-0.036,0.09,8.61E-01,-2.60E+03,-818.78,0.09,0.09,23.074,safe
10,83406.4,118.7315841,31.97321905,79.159,132.64,25.15,1.62,-0.33,1.00E+03,-2.07E+03,-947.36,-0.33,-0.11,23.568,safe
10,83521.4,118.7380101,31.96900645,60.134,114.14,40.67,0.72,0,3.12E+02,-1.47E+03,-965.86,0,0.4,40.003,safe
10,80530.1,118.7081737,31.90839422,95.693,312.89,28.84,1.728,0.01,1.00E+03,-2.05E+02,-1127.1,0.01,0.02,21.514,safe
7,73929.7,118.8084509,31.89568897,42.939,267.56,10.82,-0.144,0.12,1.00E+03,-6.66E+02,-1892.4,0.12,-0.13,1.063,safe
7,74905.7,118.8128297,31.87155613,37.906,160,11.26,0.468,0.05,5.64E+01,-2.67E+03,-2000,0.05,-0.19,4.888,safe
9,75427.9,118.8104118,31.87577232,55.698,330.03,14.72,-0.54,0.18,1.00E+03,-4.49E+03,-2190,0.18,0.21,6.972,safe
9,80221.1,118.7526326,31.88053745,107.405,279.23,58.69,-0.072,0.04,1.00E+03,-4.41E+03,-1160.8,0.04,0.02,50.946,safe
9,74817.9,118.808997,31.8778379,65.2,159.82,12.07,0.612,0.06,1.00E+03,-2.99E+03,-2000.2,0.06,0.14,5.225,safe
10,83524.6,118.7385543,31.96881298,65.543,111.37,41.68,0.504,-0.08,6.02E+02,-1.41E+03,-968.63,-0.08,0.05,40.511,safe
8,74012.8,118.8037504,31.8953492,45.203,265.55,9.61,-0.18,0.05,1.84E+02,-1.11E+03,-1894.5,0.05,-0.28,-0.013,safe
10,80914.3,118.6784913,31.93699442,55.477,244.97,24.85,-1.8,-0.15,5.76E+02,1.97E+03,-1195,-0.15,-0.01,16.915,safe
10,75833.4,118.8207548,31.8787487,65.276,245.75,14.62,-0.9,0,1.00E+03,-5.90E+03,-1194.3,0,-0.01,7.199,safe
9,82813.4,118.671258,31.9433586,101.353,37.28,12.26,-1.764,-0.04,4.57E+02,1.34E+03,-1042.7,-0.05,-0.2,8.821,safe
10,80542.3,118.7055594,31.91026847,96.939,306.27,33.23,1.008,0.09,1.00E+03,4.18E+01,-1133.7,0.09,0.05,26.489,safe
8,73909.5,118.8118464,31.89587708,65.274,267.67,11.02,0.36,0.02,4.10E+02,-3.66E+02,-1892.3,0.02,-0.57,0.884,safe
8,74027.8,118.8018004,31.89518128,53.906,265.81,10.85,0.036,-0.23,6.13E+02,-1.29E+03,-1894.2,-0.23,0.04,0.664,safe
9,80528.3,118.70854,31.90809632,95.76,314.34,28.03,1.584,-0.03,1.00E+03,-2.40E+02,-1125.7,-0.03,0.05,20.657,safe
9,83558.2,118.7471021,31.96828833,85.105,78.95,34.05,-1.08,-0.12,8.29E+02,-1.26E+03,-1001.1,-0.12,0.12,33.646,safe
10,80635.8,118.6970817,31.9146773,9.045,296.1,29.46,-0.036,0.17,2.32E+01,8.46E+02,-1143.9,0.17,0.07,23.361,safe
10,83446.9,118.7339116,31.97141915,29.275,131.95,30.21,0.828,0.01,6.99E+02,-1.85E+03,-948.05,0.01,-0.07,29.973,safe
8,73855.4,118.8141422,31.8960604,56.774,264.79,10.81,-0.216,0,3.52E+02,-1.49E+02,-1895.2,0,-0.24,0.63,safe
10,75809.3,118.8200472,31.87882227,60.93,352.91,22.62,-1.368,0.07,1.73E+02,-5.80E+03,-1447.1,0.07,-0.21,14.383,safe
9,73948.7,118.8063228,31.89554,22.514,265.03,10.19,-0.072,0.11,3.92E+01,-8.67E+02,-1895,0.11,-0.06,0.511,safe
7,74703.9,118.805898,31.8889675,46.292,175.54,8.85,-0.072,0.24,3.81E+02,-3.28E+03,-1984.5,0.24,-0.09,-0.201,safe
8,73923.2,118.8093026,31.89571227,49.624,265.89,11.56,-0.324,0.06,5.04E+02,-6.07E+02,-1894.1,0.06,-0.33,1.756,safe
8,75201.1,118.8116713,31.87081507,54.672,80.57,14.16,-1.26,-0.25,1.28E+02,-4.61E+03,-2079.4,-0.25,0.15,7.251,safe
8,73927.2,118.8087637,31.89569497,43.752,270.06,11.18,0,-0.04,2.18E+02,-6.50E+02,-1889.9,-0.04,-0.13,1.299,safe
8,82729.8,118.6700878,31.9340916,69.131,337.07,16.28,0.288,0.09,1.00E+03,1.45E+03,-1102.9,0.09,0.01,12.062,safe
4,72653.9,118.8187784,31.89338597,23.608,353.55,9.56,-0.18,-0.06,3.43E+01,4.63E+00,-726.45,-0.06,-0.13,0.13,safe
9,83151.5,118.7077669,31.96757855,85.294,32.02,8.44,0.036,0.26,1.00E+03,-1.72E+03,-1048,0.26,0,7.511,safe
9,74853.6,118.8117204,31.87333253,83.594,151.28,10.41,-0.504,0.13,8.49E+02,-2.78E+03,-2008.7,0.13,-0.07,4.908,safe
8,84022.6,118.7567929,31.96272475,12.624,189.78,19.85,-0.612,0.16,1.37E+02,-2.67E+03,-1250.2,0.16,-0.18,20.402,safe
9,82856.1,118.6788992,31.94897727,57.647,50.78,13.06,0.216,0.07,7.44E+02,9.03E+02,-1029.2,0.07,-0.06,7.472,safe
8,74021.4,118.802747,31.89524073,41.723,261.46,9.99,0.108,-0.02,1.02E+02,-1.21E+03,-1898.5,-0.02,0.08,0.073,safe
9,80144.6,118.763628,31.87981173,98.381,270.47,44.44,1.944,0.22,1.00E+03,-5.45E+03,-1169.5,0.22,0,36.942,safe
10,80352.7,118.7269435,31.88873443,107.318,316.16,49.17,-2.196,0.03,1.00E+03,-1.98E+03,-1123.8,0.03,-0.08,41.222,safe
9,80000.5,118.7951984,31.87598412,110.596,275.91,18.54,-1.152,0.01,1.00E+03,-7.22E+03,-1164.1,0.01,0.11,11.583,safe
7,74551.2,118.8041429,31.89530902,55.277,85.79,9.42,-0.036,0.02,4.47E+02,-3.23E+03,-2074.2,0.02,0.15,-0.9,safe
10,83446.7,118.7338989,31.97142897,28.883,132.15,30.16,0.792,0.04,1.21E+02,-1.85E+03,-947.85,0.04,-0.06,29.934,safe
9,74958,118.8036074,31.86985308,62.244,251.58,13.89,-1.44,-0.03,1.00E+03,-3.54E+03,-1908.4,-0.03,-0.03,6.723,safe
8,73855,118.8142082,31.8960661,56.147,264.39,10.83,-0.036,0.16,1.33E+02,-1.42E+02,-1895.6,0.16,-0.39,0.635,safe
10,80609.4,118.6988823,31.9137447,96.075,300.22,29.92,-0.252,-0.13,1.00E+03,6.73E+02,-1139.8,-0.13,0,24.136,safe
9,80247.6,118.7446017,31.88173885,102.729,279.81,58.07,0.72,-0.06,1.00E+03,-3.65E+03,-1160.2,-0.06,0.06,50.028,safe
10,82656.5,118.6751188,31.93533257,52.191,235.84,23.06,-0.288,-0.05,8.59E+02,1.68E+03,-1204.2,-0.05,-0.01,19.166,safe
7,75458.9,118.8081268,31.88102125,49.542,343.58,14.22,0.54,-0.04,1.00E+03,-4.33E+03,-2176.4,-0.04,-0.01,6.495,safe
10,80622.9,118.6971025,31.9146692,0.93,297.49,29.72,0.108,-0.13,8.39E-02,8.43E+02,-1142.5,-0.13,0.06,23.401,safe
10,80729.4,118.6891175,31.92209088,103.759,336.92,25.8,-0.288,0.03,1.00E+03,1.60E+03,-1103.1,0.03,0.03,19.793,safe
7,83953.5,118.7570789,31.96506045,28.946,180.76,20.19,-0.288,0.23,2.23E+02,-2.64E+03,-1259.2,0.23,0.25,20.728,safe
6,74757.4,118.8079762,31.88083057,70.966,163.68,11.16,-0.036,0.36,1.00E+03,-3.08E+03,-1996.3,0.36,-0.08,3.162,safe
10,80412.7,118.7224133,31.89270427,112.785,315.5,37.19,-1.656,-0.06,1.00E+03,-1.55E+03,-1124.5,-0.06,0.06,28.722,safe
9,80247.4,118.7446611,31.88172995,102.986,280.15,58.05,0.828,0.17,1.00E+03,-3.66E+03,-1159.9,0.17,-0.34,49.978,safe
8,75400,118.8115758,31.87392728,41.155,329.44,13.39,0.324,0.28,1.52E+02,-4.60E+03,-2190.6,0.28,-0.06,6.33,safe
9,80158.9,118.7594666,31.87990397,102.916,271.59,51.34,1.8,-0.01,1.00E+03,-5.06E+03,-1168.4,-0.01,0.17,43.864,safe
8,75451.6,118.808524,31.8798646,85.943,343.44,14.7,0.36,0.11,1.00E+03,-4.36E+03,-2176.6,0.11,-0.08,5.956,safe
8,75420.9,118.8108999,31.87501217,39.161,331.56,15.29,0.036,-0.08,4.16E+02,-4.54E+03,-2188.4,-0.08,-0.05,7.474,safe
9,75638.7,118.8252388,31.88318613,30.273,103.39,10.53,-0.072,-0.03,3.82E+01,-5.92E+03,-2056.6,-0.03,-0.18,3.926,safe
9,80332.9,118.7315513,31.885287,101.421,303.28,53.68,0.972,-0.13,1.00E+03,-2.42E+03,-1136.7,-0.13,-0.04,45.719,safe
7,74459.9,118.7952658,31.893028,61.64,49.75,16.91,-0.036,0.05,3.68E+02,-2.39E+03,-2110.3,0.05,-0.14,3.725,safe
8,83923.2,118.757126,31.96592248,23.006,188.47,25.31,-0.72,-0.12,3.05E+02,-2.64E+03,-891.53,-0.12,0.19,22.489,safe
9,80118.8,118.7714631,31.87998455,109.002,270.73,32.17,1.224,-0.11,1.00E+03,-4.98E+03,-1169.3,-0.11,0.05,24.697,safe
8,75539.3,118.8137726,31.88238503,15.576,83.36,9.2,-0.072,-0.09,2.07E+02,-4.86E+03,-2076.6,-0.09,-0.14,3.415,safe
9,82958.4,118.6890025,31.95321697,76.778,77.62,11.96,0.108,0.11,1.00E+03,-5.25E+01,-1002.4,0.11,0,7.595,safe
10,83050.5,118.6998395,31.9570346,71.52,40.28,13,0.9,0,1.00E+03,-9.66E+02,-1039.7,0,0.12,12.374,safe
10,80731.7,118.6888466,31.92264112,103.933,337.49,25.86,0.072,0.06,1.00E+03,1.62E+03,-1102.5,0.06,0,19.73,safe
6,74759.5,118.8081022,31.88046418,74.862,163.41,11.41,0.144,0.12,7.77E+02,-3.07E+03,-1996.6,0.12,-0.04,3.238,safe
9,75153.9,118.810261,31.87066423,73.208,84.14,17.7,-1.836,0.05,8.53E+02,-4.47E+03,-2075.9,0.05,0.12,10.517,safe
7,74741,118.8071578,31.88311872,54.627,164.12,9.13,0.612,0.07,2.87E+02,-3.16E+03,-1995.9,0.07,0.08,2.024,safe
5,72820.7,118.8170204,31.8963274,2.516,268.75,11.56,-0.072,-0.45,4.62E+01,1.19E+02,-811.25,-0.45,-0.08,0.37,safe
7,83913.7,118.7571928,31.96676172,44.536,184.75,28.17,-1.008,0.15,1.00E+03,-2.63E+03,-895.25,0.15,-0.09,24.463,safe
10,83107.8,118.7018911,31.95959802,69.186,32.44,13.1,-0.396,-0.05,1.00E+03,-1.16E+03,-1047.6,-0.05,-0.09,12.832,safe
10,80454.2,118.7142342,31.9012376,99.147,328.13,33.2,-0.792,-0.03,9.86E+02,-7.78E+02,-1111.9,-0.03,0.11,25.74,safe
10,80705.3,118.6931323,31.91715027,91.274,314.1,27.94,-0.108,-0.04,1.00E+03,1.22E+03,-1125.9,-0.04,0,21.891,safe
9,80302.4,118.740189,31.88241903,104.085,280.31,60.6,-0.324,-0.03,8.87E+02,-3.24E+03,-1159.7,-0.03,0.21,52.97,safe
8,83942.9,118.7570903,31.96560975,12.349,182.36,16.64,0.432,0.15,1.03E+01,-2.64E+03,-1257.6,0.15,0.13,20.106,safe
9,75009,118.8020734,31.86940783,31.763,251.23,13.72,0.216,-0.29,2.30E+02,-3.69E+03,-1908.8,-0.29,-0.02,6.179,safe
5,72819.8,118.8170335,31.89632847,8.337,273.56,11.74,0.324,-0.04,5.07E+00,1.18E+02,-806.44,-0.04,-0.13,0.312,safe
5,72728.9,118.8181938,31.89550655,19.877,348.17,11.07,-0.144,0.14,2.23E+01,6.30E+01,-731.83,0.14,0.3,-0.243,safe
10,80341.7,118.729433,31.886691,106.576,311.17,53.78,-0.9,0.05,1.00E+03,-2.22E+03,-1128.8,0.05,0.03,45.803,safe
6,83232.9,118.7129264,31.97399513,82.132,43.03,9.16,0.144,0.11,5.23E+02,-2.20E+03,-1037,0.11,-0.48,6.921,safe
7,83925.6,118.7571117,31.96581362,14.572,181.41,23.76,-1.08,-0.1,2.39E+01,-2.64E+03,-898.59,-0.1,-0.2,21.873,safe
10,83441,118.7336185,31.97164473,17.04,131.44,29.27,0.288,0.04,4.52E+01,-1.88E+03,-948.56,0.04,-0.03,29.173,safe
9,83649.8,118.7603466,31.97006327,54.152,117.53,28.44,-1.656,0.09,4.69E+01,-2.43E+03,-962.47,0.09,-0.7,25.922,safe
6,74800.2,118.8081457,31.88033762,75.424,163.34,11.69,0.684,-0.06,3.08E+02,-3.07E+03,-1996.7,-0.06,0.38,3.335,safe
10,81111.5,118.6774483,31.93658627,6.308,245.17,22.01,-0.072,-0.17,3.42E+01,1.87E+03,-1194.8,-0.17,-0.39,15.024,safe
9,75601.3,118.8168623,31.88276663,81.566,81.54,8.99,0.252,0.01,1.00E+03,-5.15E+03,-2078.5,0.01,0.03,2.872,safe
4,81210.4,118.6770684,31.9363598,3.669,241.58,22.95,-0.504,-0.11,3.42E+00,1.83E+03,-1198.4,-0.11,0.05,15.396,safe
9,75117.2,118.802732,31.86941158,50.462,71.76,13.3,0.144,0.25,1.55E+02,-3.76E+03,-2088.2,0.25,-0.19,5.704,safe
8,74532.7,118.8015089,31.89476528,77.926,85.08,10.44,-0.36,-0.36,5.47E+02,-2.98E+03,-2074.9,-0.36,-0.14,-0.157,safe
10,80411.7,118.7226455,31.89250308,112.379,315.51,37.66,-1.872,-0.02,1.00E+03,-1.58E+03,-1124.5,-0.02,0.02,29.218,safe
8,75418.7,118.8110107,31.87483903,31.045,333.25,15.04,0,0.07,5.51E+01,-4.55E+03,-2186.7,0.07,0.01,7.317,safe
9,80925,118.6776202,31.93667693,7.819,226.78,23.3,0.036,0.03,1.19E+01,1.88E+03,-1213.2,0.03,-0.04,15.132,safe
10,80501.9,118.7130806,31.90285647,101.636,328.3,30.33,-1.476,0.07,1.00E+03,-6.69E+02,-1111.7,0.07,-0.14,22.765,safe
9,75219.8,118.813132,31.8715733,43.634,330.02,12.71,-0.252,-0.39,1.00E+03,-4.75E+03,-2190,-0.39,0.38,5.397,safe
8,74138.2,118.7956218,31.8936674,42.97,222.54,14.56,0.468,0.03,9.37E+01,-1.88E+03,-1937.5,0.03,-0.34,4.272,safe
10,83249.7,118.7159869,31.97596832,67.083,62.51,10.44,-0.18,0.2,8.01E+02,-2.49E+03,-1017.5,0.2,-0.11,8.281,safe
6,74722.2,118.8062235,31.88647225,77.662,170.65,8.72,-0.144,0.21,2.99E+02,-3.25E+03,-1989.4,0.21,0.04,0.716,safe
9,80126.4,118.7690735,31.8799397,105.773,267.07,35.75,1.62,-0.13,1.00E+03,-5.08E+03,-1172.9,-0.13,0.09,28.211,safe
10,83452.9,118.7343885,31.9710654,41.049,127.05,32.1,1.188,0.15,2.93E+02,-1.81E+03,-952.95,0.15,-0.07,31.566,safe
9,75751.1,118.821775,31.87730817,27.749,267.85,15.48,0.54,-0.03,1.77E+02,-5.96E+03,-1532.2,-0.03,-0.02,8.637,safe
8,74542.9,118.8031572,31.89514063,34.766,43.97,9.07,-0.18,-0.14,9.94E+01,-3.14E+03,-2116,-0.14,0.06,-0.83,safe
8,75716.7,118.8252326,31.87781587,61.315,217.81,15,2.16,0.09,1.62E+02,-5.93E+03,-1582.2,0.09,0.05,6.761,safe
7,83847.1,118.7580723,31.96851077,17.284,273.4,25.52,0.324,0.24,8.51E+01,-2.59E+03,-806.6,0.24,0.1,23.365,safe
7,83226.9,118.7120515,31.97309618,72.658,38.17,9.88,-0.612,0.11,1.00E+03,-2.12E+03,-1041.8,0.11,-0.21,7.583,safe
6,74757.3,118.8079704,31.88084745,69.683,163.46,11.15,0,-0.08,1.00E+03,-3.08E+03,-1996.5,-0.08,-0.03,3.163,safe
6,75356.9,118.8117681,31.87367487,34.681,324.14,13.39,-0.144,0.1,4.73E+02,-4.62E+03,-2195.9,0.1,-0.35,6.08,safe
7,83713.7,118.7582328,31.96850348,0.949,232.48,24.63,0.36,-0.09,4.23E-01,-2.60E+03,-847.52,-0.09,0.1,23.023,safe
8,83613.7,118.7509609,31.96884647,96.074,79.61,29.95,-1.008,0.13,1.00E+03,-1.62E+03,-1000.4,0.13,0.1,29.603,safe
9,80000.6,118.7951661,31.87598708,110.662,276.22,18.52,-1.008,0.02,1.00E+03,-7.22E+03,-1163.8,0.02,-0.17,11.556,safe
9,75403.9,118.8113331,31.87428223,41.184,330.66,14.12,0.54,-0.12,1.29E+02,-4.58E+03,-2189.3,-0.12,-0.22,6.752,safe
10,81109.3,118.6774849,31.93660525,6.283,236.65,22.01,0.144,-0.04,4.87E+00,1.87E+03,-1203.4,-0.04,0.04,15.034,safe
10,80424.4,118.7197489,31.8950516,111.071,317.16,31.77,-1.404,-0.03,1.00E+03,-1.30E+03,-1122.8,-0.03,0,23.227,safe
8,74131.1,118.7960451,31.89401965,7.055,232.97,14.29,0.216,0.39,3.58E+00,-1.84E+03,-1927,0.39,0.15,4.134,safe
10,83253.7,118.7166495,31.97623965,58.991,66.41,9.72,-0.828,-0.19,1.00E+03,-2.55E+03,-1013.6,-0.19,-0.07,7.752,safe
8,82802.5,118.669696,31.94091685,100.509,19.55,19.04,-1.152,-0.01,1.00E+03,1.48E+03,-1060.5,-0.01,-0.05,14.711,safe
6,74147.1,118.7947596,31.892783,50.753,217.86,15.08,0.072,-0.26,1.00E+03,-1.96E+03,-1942.1,-0.26,-0.42,4.87,safe
6,72312.6,118.8188235,31.8927995,0.872,178.7,10.32,0,0.25,1.00E+03,3.70E-01,-181.3,0.25,-0.77,0.078,safe
9,75523.8,118.8109128,31.8820368,73.076,82.33,11.7,-0.36,-0.05,1.00E+03,-4.59E+03,-2077.7,-0.05,-0.05,4.89,safe
10,83059.2,118.7009179,31.95828853,70.847,33.32,13.86,0.108,-0.17,1.00E+03,-1.07E+03,-1046.7,-0.17,-0.02,13.418,safe
9,74419,118.7918248,31.89026743,6.782,178.79,22.31,-0.288,0.04,2.31E+01,-2.16E+03,-1981.2,0.04,0.07,11.363,safe
6,74802.6,118.8082817,31.87990655,72.006,163.83,15.44,0.972,-0.45,1.00E+03,-3.05E+03,-1996.2,-0.45,0.11,5.189,safe
9,83358.9,118.7302236,31.97432803,85.234,132.42,21.33,1.368,-0.12,1.00E+03,-2.20E+03,-947.58,-0.12,0.15,20.664,safe
8,74534.9,118.8020004,31.89480215,72.418,84.15,10.09,-0.216,-0.11,1.00E+03,-3.03E+03,-2075.9,-0.11,0.02,-0.295,safe
8,75442.6,118.8091669,31.87804988,79.016,341.07,15.12,-0.504,-0.02,1.00E+03,-4.43E+03,-2178.9,-0.02,-0.09,5.839,safe
10,83343.3,118.7267495,31.97630975,91.053,113.71,16.67,1.836,0.06,7.76E+02,-2.53E+03,-966.29,0.06,-0.14,15.209,safe
9,75635.6,118.8249248,31.88318823,43.873,88.23,10.33,0,-0.24,1.00E+03,-5.91E+03,-2071.8,-0.24,0.14,3.951,safe
10,74624.7,118.8054375,31.89533163,25.394,139.58,10.44,-0.216,-0.01,1.76E+01,-3.32E+03,-2020.4,-0.01,-0.28,-0.234,safe
9,80312.2,118.7373159,31.88300365,101.558,286.83,57.08,-2.052,-0.09,1.00E+03,-2.96E+03,-1153.2,-0.09,-0.06,49.901,safe
8,83218.4,118.7110609,31.971879,72.512,32.97,10.51,-0.324,0,7.87E+02,-2.03E+03,-1047,0,-0.19,8.963,safe
7,74840.3,118.8104083,31.87533832,52.609,150.79,12.43,0.396,0,1.00E+03,-2.90E+03,-2009.2,0,-0.35,6.591,safe
9,74421.3,118.791849,31.89022372,10.725,130.26,21.97,-0.504,0.08,1.05E+01,-2.16E+03,-2029.7,0.08,-0.02,11.115,safe
8,83201.6,118.7090064,31.96920577,70.798,36.34,9.61,0.18,0.08,4.23E+02,-1.83E+03,-1043.7,0.08,-0.13,8.436,safe
8,75214.5,118.8132564,31.87114003,28.341,28.06,13.26,0.324,0.02,2.07E+01,-4.76E+03,-2131.9,0.02,0.32,5.848,safe
5,75353.5,118.8119397,31.87348293,21.217,324.01,13.72,0.432,0.05,1.00E+03,-4.63E+03,-2196,0.05,-0.49,6.068,safe
10,80714.4,118.6914171,31.91878378,99.927,322.15,27.4,-0.396,-0.11,1.00E+03,1.38E+03,-1117.9,-0.11,-0.06,21.125,safe
7,72810.2,118.8174656,31.89634312,25.821,279.28,11.34,-0.144,-0.25,4.04E+01,1.31E+02,-800.72,-0.25,-0.11,-0.172,safe
9,82956,118.6884864,31.95311202,73.618,75.72,11.88,0.288,0.17,5.02E+02,-3.83E+00,-1004.3,0.17,-0.02,7.494,safe
9,80156.4,118.7602193,31.87988152,101.836,272.51,50.06,1.98,-0.04,9.92E+02,-5.13E+03,-1167.5,-0.04,0.07,42.605,safe
10,82918.7,118.6817585,31.9507091,61.322,60.73,12.04,-0.252,0.06,9.44E+02,6.32E+02,-1019.3,0.06,0.12,7.936,safe
8,83631.3,118.756101,31.96963113,98.065,79.86,30.47,0.684,-0.04,1.00E+03,-2.11E+03,-1000.1,-0.04,-0.19,29.671,safe
9,75726.9,118.823596,31.87720763,57.815,273.99,13.34,-0.36,0.05,1.77E+02,-6.06E+03,-1526,0.05,-0.35,7.196,safe
9,75755.7,118.8213116,31.87739808,42.435,292.5,17.73,1.512,0.04,2.67E+02,-5.92E+03,-1507.5,0.04,-0.08,9.907,safe
9,75729.8,118.8231564,31.8772623,43.554,279.24,13.41,0.504,-0.25,2.77E+02,-6.02E+03,-1520.8,-0.25,0,7.147,safe
7,75731.9,118.8229372,31.87728072,30.285,272.37,13.78,1.044,0.32,2.04E+02,-5.99E+03,-1527.6,0.32,-0.27,7.428,safe
9,80121,118.7707645,31.87998797,107.56,269.87,33.05,1.62,-0.02,8.15E+02,-4.92E+03,-1170.1,-0.02,0.02,25.594,safe
9,82811.2,118.6708772,31.9429015,101.671,33.68,13.65,-1.944,-0.19,1.00E+03,1.37E+03,-1046.3,-0.19,-0.18,10.068,safe
10,80510.7,118.7116729,31.90477475,99.149,327.27,27.28,-1.44,0.05,1.00E+03,-5.36E+02,-1112.7,0.05,0.12,18.772,safe
10,83536.9,118.7412294,31.9681086,87.234,102.59,40.77,-0.72,-0.2,5.14E+02,-1.16E+03,-977.41,-0.2,0.18,40.215,safe
8,73833.7,118.8169164,31.89631752,17.983,254.6,10.9,-0.432,0.06,3.70E+01,1.13E+02,-1905.4,0.06,0.46,0.482,safe
8,74907.9,118.8128439,31.87137778,30.785,193.56,11.35,0.252,0.17,3.75E+01,-2.67E+03,-1966.4,0.17,-0.18,4.925,safe
10,83536.3,118.7410793,31.96813835,86.986,103.24,40.95,-0.684,0.04,1.00E+03,-1.18E+03,-976.76,0.04,0.04,40.333,safe
9,73943.2,118.8067894,31.89557433,36.504,265.73,10.4,-0.18,0.08,3.87E+02,-8.23E+02,-1894.3,0.08,0.13,0.608,safe
9,83140.6,118.706384,31.96571747,77.218,32.92,8.09,-0.036,0,3.23E+02,-1.58E+03,-1047.1,0,-0.29,7.347,safe
10,75827.5,118.8214986,31.8792785,51.449,198.38,15.88,-0.54,-0.07,6.28E+01,-5.83E+03,-1241.6,-0.07,-0.33,8.074,safe
10,80639.3,118.6969123,31.91475605,26.248,298.72,29.35,-0.108,0.05,1.00E+03,8.61E+02,-1141.3,0.05,0.11,23.271,safe
10,82921,118.6821183,31.95088305,59.99,60.45,11.95,0.36,-0.04,2.27E+02,5.98E+02,-1019.6,-0.04,-0.26,7.958,safe
10,83521.5,118.7380262,31.96900023,60.421,113.91,40.71,0.792,0.08,1.83E+02,-1.46E+03,-966.09,0.08,0.07,40.024,safe
10,83325.2,118.7228057,31.9771408,63.975,94.43,12.47,0.72,0.05,6.12E+01,-2.90E+03,-985.57,0.05,-0.06,7.481,safe
9,75758.8,118.8209408,31.87757038,49.5,304.17,19.29,2.052,-0.08,2.44E+02,-5.89E+03,-1495.8,-0.08,-0.17,11.318,safe
7,74616.2,118.8049403,31.89536188,16.758,85.98,9,0.288,0.04,6.20E+01,-3.30E+03,-2074,0.04,0.05,-0.614,safe
8,83956.7,118.7570698,31.96480358,34.456,180.62,19.42,-0.324,0.19,6.33E+02,-2.64E+03,-1259.4,0.19,0.25,20.414,safe
9,75751.2,118.8217667,31.87730805,27.796,268.63,15.56,0.792,0.01,7.46E+01,-5.96E+03,-1531.4,0.01,-0.11,8.657,safe
6,74718.7,118.8061185,31.8871156,69.672,171.15,11.2,-0.324,0.15,1.00E+03,-3.26E+03,-1988.9,0.15,0.28,1.095,safe
8,75210.7,118.8129489,31.87101663,40.109,85.88,13.19,-0.504,-0.09,1.00E+03,-4.73E+03,-2074.1,-0.09,-0.85,5.899,safe
10,83405.8,118.7314784,31.97330217,82.722,132.82,24.73,1.836,-0.28,1.00E+03,-2.08E+03,-947.18,-0.28,0.09,23.277,safe
8,82753.4,118.6691285,31.93875273,93.042,5.18,20.73,0.468,-0.01,8.54E+02,1.54E+03,-1074.8,-0.01,-0.11,16.168,safe
8,73957.6,118.8055667,31.89548172,35.821,265.46,10.86,0.756,0.04,1.69E+02,-9.39E+02,-1894.5,0.04,0.07,1.03,safe
8,74220.5,118.7923604,31.89079405,29.598,222.37,19.19,0.792,-0.26,9.75E+01,-2.11E+03,-1937.6,-0.26,-0.23,8.029,safe
9,75135.8,118.806203,31.87026547,74.841,79.83,20.4,1.836,-0.01,1.00E+03,-4.09E+03,-2080.2,-0.01,0.1,12.419,safe
10,75849.8,118.8169848,31.87759365,93.77,252.18,10.15,0.36,-0.15,8.29E+02,-6.25E+03,-1187.8,-0.15,0.06,4.789,safe
10,80439.4,118.7166634,31.89814007,105.269,323.07,31.26,1.62,0.14,1.00E+03,-1.01E+03,-1116.9,0.14,-0.14,23.828,safe
8,83943.9,118.7570909,31.96557522,13.489,179.76,17.5,0.972,0.25,1.56E+01,-2.64E+03,-1260.2,0.25,0.15,20.328,safe
9,75615.9,118.8205096,31.88304237,90.635,88.9,9.37,0.216,0.09,1.00E+03,-5.50E+03,-2071.1,0.09,-0.06,3.775,safe
10,75644,118.825532,31.8828406,42.747,172.09,12.1,0.252,-0.3,9.91E+01,-5.90E+03,-1987.9,-0.3,-0.21,4.51,safe
10,80845.8,118.6820497,31.93689007,54.77,11.12,23.61,1.44,-0.01,1.00E+03,2.17E+03,-1068.9,-0.02,0.19,13.988,safe
10,80346.6,118.7282892,31.88757355,107.717,313.23,52.34,-1.404,0.11,1.00E+03,-2.11E+03,-1126.8,0.11,0.01,44.343,safe
9,80251.5,118.7434442,31.88191588,102.779,280.77,58.81,0.864,0.03,1.00E+03,-3.54E+03,-1159.2,0.03,-0.14,51.059,safe
9,80039.9,118.783032,31.87814453,104.103,284.61,25.14,1.152,-0.02,1.00E+03,-6.07E+03,-1155.4,-0.02,-0.06,17.886,safe
9,83404.2,118.7311851,31.97353798,86.511,132.68,23.35,1.368,-0.23,1.00E+03,-2.11E+03,-947.32,-0.23,0.12,22.547,safe
